Symbol;market;MinCLIPQty;MaxCLIPQty;TraderScope;MaxArrangementTime;SidePublication;QuantityPublication;PricePublication;ImprovementTime;AllowTolPO;TolPOPriceRangeMultPct;TolPOClientQtyPct
UBL4;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBL5;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBS1;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBS2;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBS4;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBS5;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBSE;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBSN;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UBX;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UCM;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UCR1;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UCR2;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UCR4;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UCR5;EUREX;1;1750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UEI;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UEN;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UHR;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UHRE;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UHRN;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UMG;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UN01;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UN9;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UNB;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UNC;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UNI;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UNI1;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UNI2;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UNI4;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UNI5;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UPO;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UST;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
UTDI;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VAC;EUREX;1;500;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VAGN;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VALN;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VAR;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VATN;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VBK;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VER;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VMT;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VO3;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VO31;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VO32;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VO34;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VO35;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VO3E;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VOD;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VOE;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VONN;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VOS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VOW;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VPK;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VSA;EUREX;1;300;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VTC;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VTW;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VVAB;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VVD;EUREX;1;250;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VVU;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VVU1;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VVU2;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VVU4;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
VVU5;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
W7L;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WAC;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WAF;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WBD;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WCH;EUREX;1;200;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WER;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WEW;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WIE;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WOS;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
WST;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
XCA;EUREX;1;750;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
YOU;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
YPS;EUREX;1;50;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZAG;EUREX;1;100;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZAL;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZIL;EUREX;1;400;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZURE;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZURN;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZUW1;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZUW2;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZUW4;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
ZUW5;EUREX;1;1000;DIFFERENT_TRADERS_FROM_DIFFERENT_BU;15000;BROKER_DEFINED;DISCLOSED;DISCLOSED;150;YES;25.0000;40.0000
